Device ID,Manufacture Date,Installation Date,Fault Date
278,2011-07-18,2011-11-25,2020-11-12
278,2011-07-18,2011-11-25,2021-04-26
278,2011-07-18,2011-11-25,2021-11-10
278,2011-07-18,2011-11-25,2022-04-16
278,2011-07-18,2011-11-25,2022-10-06
278,2011-07-18,2011-11-25,2023-02-27
278,2011-07-18,2011-11-25,2023-07-07
278,2011-07-18,2011-11-25,2023-11-02
279,2013-07-15,2013-07-28,2014-09-17
279,2013-07-15,2013-07-28,2015-07-19
279,2013-07-15,2013-07-28,2016-08-16
279,2013-07-15,2013-07-28,2017-05-21
279,2013-07-15,2013-07-28,2018-03-27
279,2013-07-15,2013-07-28,2018-12-19
279,2013-07-15,2013-07-28,2019-08-24
279,2013-07-15,2013-07-28,2020-03-23
279,2013-07-15,2013-07-28,2020-11-07
279,2013-07-15,2013-07-28,2021-05-19
279,2013-07-15,2013-07-28,2021-11-08
279,2013-07-15,2013-07-28,2022-05-28
279,2013-07-15,2013-07-28,2022-11-20
279,2013-07-15,2013-07-28,2023-06-16
279,2013-07-15,2013-07-28,2023-12-17
280,2019-10-22,2020-04-07,2021-03-13
280,2019-10-22,2020-04-07,2022-02-27
280,2019-10-22,2020-04-07,2022-10-26
280,2019-10-22,2020-04-07,2023-08-27
281,2020-08-14,2020-12-22,2021-12-27
281,2020-08-14,2020-12-22,2022-12-05
281,2020-08-14,2020-12-22,2023-10-29
282,2019-06-20,2019-09-12,2020-09-20
282,2019-06-20,2019-09-12,2021-09-16
282,2019-06-20,2019-09-12,2022-09-19
282,2019-06-20,2019-09-12,2023-07-31
283,2019-06-21,2019-08-25,2020-10-03
283,2019-06-21,2019-08-25,2021-06-22
283,2019-06-21,2019-08-25,2022-04-29
283,2019-06-21,2019-08-25,2023-02-10
283,2019-06-21,2019-08-25,2023-12-01
284,2018-09-20,2018-11-22,2020-01-09
284,2018-09-20,2018-11-22,2020-12-07
284,2018-09-20,2018-11-22,2021-11-06
284,2018-09-20,2018-11-22,2022-09-14
284,2018-09-20,2018-11-22,2023-08-05
285,2014-06-25,2014-10-04,2015-10-08
285,2014-06-25,2014-10-04,2016-10-26
285,2014-06-25,2014-10-04,2017-09-11
285,2014-06-25,2014-10-04,2018-06-15
285,2014-06-25,2014-10-04,2019-03-15
285,2014-06-25,2014-10-04,2019-12-05
285,2014-06-25,2014-10-04,2020-08-03
285,2014-06-25,2014-10-04,2021-04-04
285,2014-06-25,2014-10-04,2021-12-30
285,2014-06-25,2014-10-04,2022-07-25
285,2014-06-25,2014-10-04,2023-02-08
285,2014-06-25,2014-10-04,2023-09-03
286,2020-02-14,2020-04-27,2021-03-09
286,2020-02-14,2020-04-27,2022-02-17
286,2020-02-14,2020-04-27,2023-01-08
286,2020-02-14,2020-04-27,2023-12-15
287,2018-03-19,2018-04-05,2019-05-10
287,2018-03-19,2018-04-05,2020-04-13
287,2018-03-19,2018-04-05,2021-01-26
287,2018-03-19,2018-04-05,2021-10-21
287,2018-03-19,2018-04-05,2022-10-06
287,2018-03-19,2018-04-05,2023-07-03
288,2018-08-19,2018-08-28,2019-06-26
288,2018-08-19,2018-08-28,2020-09-08
288,2018-08-19,2018-08-28,2021-08-27
288,2018-08-19,2018-08-28,2022-06-20
288,2018-08-19,2018-08-28,2023-03-26
289,2011-11-30,2012-04-21,2013-05-15
289,2011-11-30,2012-04-21,2014-04-29
289,2011-11-30,2012-04-21,2015-03-19
289,2011-11-30,2012-04-21,2016-02-06
289,2011-11-30,2012-04-21,2016-10-01
289,2011-11-30,2012-04-21,2017-06-23
289,2011-11-30,2012-04-21,2018-01-27
289,2011-11-30,2012-04-21,2018-10-18
289,2011-11-30,2012-04-21,2019-05-25
289,2011-11-30,2012-04-21,2019-11-29
289,2011-11-30,2012-04-21,2020-06-11
289,2011-11-30,2012-04-21,2021-01-02
289,2011-11-30,2012-04-21,2021-07-08
289,2011-11-30,2012-04-21,2021-12-14
289,2011-11-30,2012-04-21,2022-05-05
289,2011-11-30,2012-04-21,2022-10-17
289,2011-11-30,2012-04-21,2023-03-12
289,2011-11-30,2012-04-21,2023-08-02
289,2011-11-30,2012-04-21,2023-12-17
290,2015-12-01,2016-05-01,2017-05-31
290,2015-12-01,2016-05-01,2018-05-14
290,2015-12-01,2016-05-01,2019-03-23
290,2015-12-01,2016-05-01,2020-01-24
290,2015-12-01,2016-05-01,2020-10-30
290,2015-12-01,2016-05-01,2021-06-16
290,2015-12-01,2016-05-01,2022-04-03
290,2015-12-01,2016-05-01,2022-12-27
290,2015-12-01,2016-05-01,2023-09-30
291,2010-01-02,2010-02-09,2010-12-28
291,2010-01-02,2010-02-09,2011-11-28
291,2010-01-02,2010-02-09,2013-01-12
291,2010-01-02,2010-02-09,2013-11-13
291,2010-01-02,2010-02-09,2014-09-05
291,2010-01-02,2010-02-09,2015-04-24
291,2010-01-02,2010-02-09,2016-01-13
291,2010-01-02,2010-02-09,2016-11-02
291,2010-01-02,2010-02-09,2017-07-20
291,2010-01-02,2010-02-09,2018-02-07
291,2010-01-02,2010-02-09,2018-08-22
291,2010-01-02,2010-02-09,2019-02-10
291,2010-01-02,2010-02-09,2019-07-29
291,2010-01-02,2010-02-09,2019-12-18
291,2010-01-02,2010-02-09,2020-06-01
291,2010-01-02,2010-02-09,2020-11-30
291,2010-01-02,2010-02-09,2021-05-03
291,2010-01-02,2010-02-09,2021-10-09
291,2010-01-02,2010-02-09,2022-03-03
291,2010-01-02,2010-02-09,2022-06-28
292,2011-10-04,2012-03-15,2013-02-15
292,2011-10-04,2012-03-15,2014-01-02
292,2011-10-04,2012-03-15,2014-10-01
292,2011-10-04,2012-03-15,2015-08-12
292,2011-10-04,2012-03-15,2016-03-09
292,2011-10-04,2012-03-15,2017-01-05
292,2011-10-04,2012-03-15,2017-10-02
292,2011-10-04,2012-03-15,2018-06-24
292,2011-10-04,2012-03-15,2019-03-15
292,2011-10-04,2012-03-15,2019-10-30
292,2011-10-04,2012-03-15,2020-07-03
292,2011-10-04,2012-03-15,2021-01-30
292,2011-10-04,2012-03-15,2021-07-22
292,2011-10-04,2012-03-15,2022-01-11
292,2011-10-04,2012-03-15,2022-05-21
292,2011-10-04,2012-03-15,2022-10-14
292,2011-10-04,2012-03-15,2023-03-10
292,2011-10-04,2012-03-15,2023-08-10
292,2011-10-04,2012-03-15,2023-12-14
293,2016-03-17,2016-06-19,2017-04-11
293,2016-03-17,2016-06-19,2018-03-04
293,2016-03-17,2016-06-19,2019-04-03
293,2016-03-17,2016-06-19,2020-02-14
293,2016-03-17,2016-06-19,2020-12-29
293,2016-03-17,2016-06-19,2021-09-04
293,2016-03-17,2016-06-19,2022-04-11
293,2016-03-17,2016-06-19,2022-11-15
293,2016-03-17,2016-06-19,2023-07-07
294,2014-05-09,2014-08-12,2015-07-06
294,2014-05-09,2014-08-12,2016-05-27
294,2014-05-09,2014-08-12,2017-03-08
294,2014-05-09,2014-08-12,2017-11-09
294,2014-05-09,2014-08-12,2018-09-13
294,2014-05-09,2014-08-12,2019-06-24
294,2014-05-09,2014-08-12,2020-04-07
294,2014-05-09,2014-08-12,2020-11-16
294,2014-05-09,2014-08-12,2021-07-31
294,2014-05-09,2014-08-12,2022-04-17
294,2014-05-09,2014-08-12,2022-11-19
294,2014-05-09,2014-08-12,2023-05-25
294,2014-05-09,2014-08-12,2023-12-03
295,2012-05-04,2012-06-22,2013-05-22
295,2012-05-04,2012-06-22,2014-05-27
295,2012-05-04,2012-06-22,2015-04-13
295,2012-05-04,2012-06-22,2016-03-24
295,2012-05-04,2012-06-22,2016-12-26
295,2012-05-04,2012-06-22,2017-09-17
295,2012-05-04,2012-06-22,2018-05-20
295,2012-05-04,2012-06-22,2018-12-25
295,2012-05-04,2012-06-22,2019-09-04
295,2012-05-04,2012-06-22,2020-05-30
295,2012-05-04,2012-06-22,2020-12-14
295,2012-05-04,2012-06-22,2021-06-14
295,2012-05-04,2012-06-22,2021-12-02
295,2012-05-04,2012-06-22,2022-05-15
295,2012-05-04,2012-06-22,2022-11-25
295,2012-05-04,2012-06-22,2023-04-19
295,2012-05-04,2012-06-22,2023-09-05
296,2014-10-26,2015-01-03,2016-01-13
296,2014-10-26,2015-01-03,2016-12-20
296,2014-10-26,2015-01-03,2017-10-04
296,2014-10-26,2015-01-03,2018-07-13
296,2014-10-26,2015-01-03,2019-06-17
296,2014-10-26,2015-01-03,2020-03-19
296,2014-10-26,2015-01-03,2020-12-07
296,2014-10-26,2015-01-03,2021-08-13
296,2014-10-26,2015-01-03,2022-05-05
296,2014-10-26,2015-01-03,2022-11-16
296,2014-10-26,2015-01-03,2023-06-03
296,2014-10-26,2015-01-03,2023-12-13
297,2019-01-10,2019-03-13,2020-02-07
297,2019-01-10,2019-03-13,2021-02-24
297,2019-01-10,2019-03-13,2022-02-09
297,2019-01-10,2019-03-13,2023-01-10
297,2019-01-10,2019-03-13,2023-10-08
298,2016-08-29,2017-02-23,2017-12-19
298,2016-08-29,2017-02-23,2019-01-04
298,2016-08-29,2017-02-23,2020-01-02
298,2016-08-29,2017-02-23,2020-12-08
298,2016-08-29,2017-02-23,2021-11-08
298,2016-08-29,2017-02-23,2022-08-17
298,2016-08-29,2017-02-23,2023-06-08
299,2019-07-07,2019-09-23,2020-07-19
299,2019-07-07,2019-09-23,2021-08-01
299,2019-07-07,2019-09-23,2022-04-26
299,2019-07-07,2019-09-23,2023-03-10
300,2014-07-20,2014-11-14,2015-11-25
300,2014-07-20,2014-11-14,2017-01-20
300,2014-07-20,2014-11-14,2017-10-05
300,2014-07-20,2014-11-14,2018-08-05
300,2014-07-20,2014-11-14,2019-05-23
300,2014-07-20,2014-11-14,2020-01-15
300,2014-07-20,2014-11-14,2020-09-02
300,2014-07-20,2014-11-14,2021-04-17
300,2014-07-20,2014-11-14,2021-11-13
300,2014-07-20,2014-11-14,2022-06-23
300,2014-07-20,2014-11-14,2023-01-09
300,2014-07-20,2014-11-14,2023-08-05
301,2013-02-27,2013-06-27,2014-07-18
301,2013-02-27,2013-06-27,2015-06-12
301,2013-02-27,2013-06-27,2016-05-12
301,2013-02-27,2013-06-27,2017-04-16
301,2013-02-27,2013-06-27,2018-02-11
301,2013-02-27,2013-06-27,2018-12-31
301,2013-02-27,2013-06-27,2019-10-06
301,2013-02-27,2013-06-27,2020-07-12
301,2013-02-27,2013-06-27,2020-12-27
301,2013-02-27,2013-06-27,2021-08-01
301,2013-02-27,2013-06-27,2022-02-13
301,2013-02-27,2013-06-27,2022-08-21
301,2013-02-27,2013-06-27,2023-02-04
301,2013-02-27,2013-06-27,2023-08-02
301,2013-02-27,2013-06-27,2023-12-13
302,2012-12-12,2013-04-28,2014-03-30
302,2012-12-12,2013-04-28,2015-02-22
302,2012-12-12,2013-04-28,2016-01-30
302,2012-12-12,2013-04-28,2016-12-07
302,2012-12-12,2013-04-28,2017-10-26
302,2012-12-12,2013-04-28,2018-07-01
302,2012-12-12,2013-04-28,2019-03-17
302,2012-12-12,2013-04-28,2019-12-11
302,2012-12-12,2013-04-28,2020-08-07
302,2012-12-12,2013-04-28,2021-03-23
302,2012-12-12,2013-04-28,2021-11-07
302,2012-12-12,2013-04-28,2022-05-12
302,2012-12-12,2013-04-28,2022-10-31
302,2012-12-12,2013-04-28,2023-05-03
302,2012-12-12,2013-04-28,2023-10-12
303,2014-09-04,2015-02-13,2016-02-26
303,2014-09-04,2015-02-13,2017-01-13
303,2014-09-04,2015-02-13,2017-12-16
303,2014-09-04,2015-02-13,2018-09-22
303,2014-09-04,2015-02-13,2019-08-08
303,2014-09-04,2015-02-13,2020-03-31
303,2014-09-04,2015-02-13,2021-01-19
303,2014-09-04,2015-02-13,2021-09-30
303,2014-09-04,2015-02-13,2022-05-16
303,2014-09-04,2015-02-13,2023-01-07
303,2014-09-04,2015-02-13,2023-08-12
304,2017-08-09,2017-10-24,2018-12-11
304,2017-08-09,2017-10-24,2019-11-30
304,2017-08-09,2017-10-24,2020-09-19
304,2017-08-09,2017-10-24,2021-07-06
304,2017-08-09,2017-10-24,2022-04-20
304,2017-08-09,2017-10-24,2023-02-19
304,2017-08-09,2017-10-24,2023-10-23
305,2014-08-23,2014-09-27,2015-12-03
305,2014-08-23,2014-09-27,2016-11-04
305,2014-08-23,2014-09-27,2017-09-02
305,2014-08-23,2014-09-27,2018-07-29
305,2014-08-23,2014-09-27,2019-05-11
305,2014-08-23,2014-09-27,2019-12-31
305,2014-08-23,2014-09-27,2020-10-12
305,2014-08-23,2014-09-27,2021-05-25
305,2014-08-23,2014-09-27,2022-01-12
305,2014-08-23,2014-09-27,2022-08-17
305,2014-08-23,2014-09-27,2023-03-17
305,2014-08-23,2014-09-27,2023-08-16
306,2014-09-30,2014-10-01,2015-11-11
306,2014-09-30,2014-10-01,2016-12-01
306,2014-09-30,2014-10-01,2017-09-16
306,2014-09-30,2014-10-01,2018-08-15
306,2014-09-30,2014-10-01,2019-05-07
306,2014-09-30,2014-10-01,2020-01-24
306,2014-09-30,2014-10-01,2020-09-30
306,2014-09-30,2014-10-01,2021-06-04
306,2014-09-30,2014-10-01,2022-02-13
306,2014-09-30,2014-10-01,2022-09-24
306,2014-09-30,2014-10-01,2023-04-14
306,2014-09-30,2014-10-01,2023-11-13
307,2013-12-10,2014-01-19,2015-01-16
307,2013-12-10,2014-01-19,2016-01-30
307,2013-12-10,2014-01-19,2017-01-05
307,2013-12-10,2014-01-19,2017-10-23
307,2013-12-10,2014-01-19,2018-06-25
307,2013-12-10,2014-01-19,2019-04-05
307,2013-12-10,2014-01-19,2019-11-10
307,2013-12-10,2014-01-19,2020-07-10
307,2013-12-10,2014-01-19,2021-03-30
307,2013-12-10,2014-01-19,2021-11-19
307,2013-12-10,2014-01-19,2022-05-04
307,2013-12-10,2014-01-19,2022-11-23
307,2013-12-10,2014-01-19,2023-05-24
307,2013-12-10,2014-01-19,2023-10-26
308,2016-04-13,2016-06-16,2017-05-29
308,2016-04-13,2016-06-16,2018-04-23
308,2016-04-13,2016-06-16,2019-03-21
308,2016-04-13,2016-06-16,2020-01-05
308,2016-04-13,2016-06-16,2020-10-27
308,2016-04-13,2016-06-16,2021-07-15
308,2016-04-13,2016-06-16,2022-03-21
308,2016-04-13,2016-06-16,2022-12-20
308,2016-04-13,2016-06-16,2023-09-06
309,2012-04-15,2012-09-12,2013-10-09
309,2012-04-15,2012-09-12,2014-11-04
309,2012-04-15,2012-09-12,2015-11-11
309,2012-04-15,2012-09-12,2016-09-23
309,2012-04-15,2012-09-12,2017-06-04
309,2012-04-15,2012-09-12,2018-03-18
309,2012-04-15,2012-09-12,2018-11-05
309,2012-04-15,2012-09-12,2019-06-26
309,2012-04-15,2012-09-12,2020-02-19
309,2012-04-15,2012-09-12,2020-09-04
309,2012-04-15,2012-09-12,2021-03-04
309,2012-04-15,2012-09-12,2021-09-24
309,2012-04-15,2012-09-12,2022-04-30
309,2012-04-15,2012-09-12,2022-11-09
309,2012-04-15,2012-09-12,2023-05-01
309,2012-04-15,2012-09-12,2023-10-15
310,2019-08-12,2019-10-11,2020-10-26
310,2019-08-12,2019-10-11,2021-11-05
310,2019-08-12,2019-10-11,2022-08-11
310,2019-08-12,2019-10-11,2023-06-21
311,2010-07-22,2010-09-24,2011-09-26
311,2010-07-22,2010-09-24,2012-08-19
311,2010-07-22,2010-09-24,2013-07-28
311,2010-07-22,2010-09-24,2014-05-06
311,2010-07-22,2010-09-24,2015-02-07
311,2010-07-22,2010-09-24,2015-10-24
311,2010-07-22,2010-09-24,2016-08-05
311,2010-07-22,2010-09-24,2017-04-09
311,2010-07-22,2010-09-24,2017-11-18
311,2010-07-22,2010-09-24,2018-06-19
311,2010-07-22,2010-09-24,2019-01-15
311,2010-07-22,2010-09-24,2019-09-03
311,2010-07-22,2010-09-24,2020-02-13
311,2010-07-22,2010-09-24,2020-08-20
311,2010-07-22,2010-09-24,2021-02-10
311,2010-07-22,2010-09-24,2021-07-03
311,2010-07-22,2010-09-24,2021-12-21
311,2010-07-22,2010-09-24,2022-05-17
311,2010-07-22,2010-09-24,2022-09-19
311,2010-07-22,2010-09-24,2022-12-29
312,2018-11-30,2019-03-03,2020-03-10
312,2018-11-30,2019-03-03,2021-02-16
312,2018-11-30,2019-03-03,2021-12-05
312,2018-11-30,2019-03-03,2022-09-08
312,2018-11-30,2019-03-03,2023-07-25
313,2010-05-03,2010-07-14,2011-07-25
313,2010-05-03,2010-07-14,2012-06-26
313,2010-05-03,2010-07-14,2013-06-03
313,2010-05-03,2010-07-14,2014-03-28
313,2010-05-03,2010-07-14,2015-01-21
313,2010-05-03,2010-07-14,2015-10-02
313,2010-05-03,2010-07-14,2016-06-17
313,2010-05-03,2010-07-14,2017-03-02
313,2010-05-03,2010-07-14,2017-10-23
313,2010-05-03,2010-07-14,2018-06-07
313,2010-05-03,2010-07-14,2018-12-11
313,2010-05-03,2010-07-14,2019-06-14
313,2010-05-03,2010-07-14,2019-12-06
313,2010-05-03,2010-07-14,2020-05-26
313,2010-05-03,2010-07-14,2020-12-02
313,2010-05-03,2010-07-14,2021-05-02
313,2010-05-03,2010-07-14,2021-09-10
313,2010-05-03,2010-07-14,2022-02-06
313,2010-05-03,2010-07-14,2022-07-07
313,2010-05-03,2010-07-14,2022-10-24
314,2011-02-05,2011-02-16,2012-04-28
314,2011-02-05,2011-02-16,2013-04-18
314,2011-02-05,2011-02-16,2014-04-07
314,2011-02-05,2011-02-16,2015-03-19
314,2011-02-05,2011-02-16,2016-01-23
314,2011-02-05,2011-02-16,2016-10-12
314,2011-02-05,2011-02-16,2017-07-21
314,2011-02-05,2011-02-16,2018-03-20
314,2011-02-05,2011-02-16,2018-11-22
314,2011-02-05,2011-02-16,2019-07-14
314,2011-02-05,2011-02-16,2020-01-05
314,2011-02-05,2011-02-16,2020-07-25
314,2011-02-05,2011-02-16,2021-01-14
314,2011-02-05,2011-02-16,2021-07-02
314,2011-02-05,2011-02-16,2021-12-08
314,2011-02-05,2011-02-16,2022-05-07
314,2011-02-05,2011-02-16,2022-10-16
314,2011-02-05,2011-02-16,2023-02-06
314,2011-02-05,2011-02-16,2023-05-20
314,2011-02-05,2011-02-16,2023-08-24
315,2012-02-06,2012-05-21,2013-06-29
315,2012-02-06,2012-05-21,2014-05-11
315,2012-02-06,2012-05-21,2015-04-05
315,2012-02-06,2012-05-21,2016-02-03
315,2012-02-06,2012-05-21,2016-10-25
315,2012-02-06,2012-05-21,2017-08-20
315,2012-02-06,2012-05-21,2018-05-03
315,2012-02-06,2012-05-21,2018-12-29
315,2012-02-06,2012-05-21,2019-08-24
315,2012-02-06,2012-05-21,2020-04-15
315,2012-02-06,2012-05-21,2020-10-19
315,2012-02-06,2012-05-21,2021-05-20
315,2012-02-06,2012-05-21,2021-12-17
315,2012-02-06,2012-05-21,2022-05-14
315,2012-02-06,2012-05-21,2022-10-31
315,2012-02-06,2012-05-21,2023-03-31
315,2012-02-06,2012-05-21,2023-09-05
316,2010-10-21,2010-11-04,2012-01-02
316,2010-10-21,2010-11-04,2012-10-14
316,2010-10-21,2010-11-04,2013-08-28
316,2010-10-21,2010-11-04,2014-07-16
316,2010-10-21,2010-11-04,2015-04-13
316,2010-10-21,2010-11-04,2015-12-21
316,2010-10-21,2010-11-04,2016-09-14
316,2010-10-21,2010-11-04,2017-05-21
316,2010-10-21,2010-11-04,2018-01-10
316,2010-10-21,2010-11-04,2018-09-07
316,2010-10-21,2010-11-04,2019-03-25
316,2010-10-21,2010-11-04,2019-10-14
316,2010-10-21,2010-11-04,2020-04-07
316,2010-10-21,2010-11-04,2020-09-15
316,2010-10-21,2010-11-04,2021-02-24
316,2010-10-21,2010-11-04,2021-07-24
316,2010-10-21,2010-11-04,2021-12-14
316,2010-10-21,2010-11-04,2022-05-22
316,2010-10-21,2010-11-04,2022-09-29
316,2010-10-21,2010-11-04,2023-01-25
317,2016-05-16,2016-07-15,2017-07-16
317,2016-05-16,2016-07-15,2018-06-29
317,2016-05-16,2016-07-15,2019-04-12
317,2016-05-16,2016-07-15,2020-02-06
317,2016-05-16,2016-07-15,2020-11-15
317,2016-05-16,2016-07-15,2021-08-15
317,2016-05-16,2016-07-15,2022-05-24
317,2016-05-16,2016-07-15,2023-01-30
317,2016-05-16,2016-07-15,2023-10-19
318,2020-09-13,2020-10-13,2021-12-16
318,2020-09-13,2020-10-13,2022-11-06
318,2020-09-13,2020-10-13,2023-08-31
319,2018-01-10,2018-02-14,2019-04-04
319,2018-01-10,2018-02-14,2020-01-24
319,2018-01-10,2018-02-14,2020-12-08
319,2018-01-10,2018-02-14,2021-09-23
319,2018-01-10,2018-02-14,2022-07-17
319,2018-01-10,2018-02-14,2023-04-19
320,2020-01-30,2020-07-13,2021-07-09
320,2020-01-30,2020-07-13,2022-08-05
320,2020-01-30,2020-07-13,2023-06-14
321,2010-07-17,2010-07-22,2011-07-30
321,2010-07-17,2010-07-22,2012-09-06
321,2010-07-17,2010-07-22,2013-06-07
321,2010-07-17,2010-07-22,2014-03-05
321,2010-07-17,2010-07-22,2015-02-14
321,2010-07-17,2010-07-22,2015-10-25
321,2010-07-17,2010-07-22,2016-06-23
321,2010-07-17,2010-07-22,2017-02-02
321,2010-07-17,2010-07-22,2017-10-21
321,2010-07-17,2010-07-22,2018-05-01
321,2010-07-17,2010-07-22,2018-11-26
321,2010-07-17,2010-07-22,2019-06-06
321,2010-07-17,2010-07-22,2019-12-29
321,2010-07-17,2010-07-22,2020-06-12
321,2010-07-17,2010-07-22,2020-12-03
321,2010-07-17,2010-07-22,2021-04-21
321,2010-07-17,2010-07-22,2021-10-22
321,2010-07-17,2010-07-22,2022-03-07
321,2010-07-17,2010-07-22,2022-07-17
321,2010-07-17,2010-07-22,2022-12-10
322,2018-04-18,2018-07-10,2019-06-18
322,2018-04-18,2018-07-10,2020-07-25
322,2018-04-18,2018-07-10,2021-05-31
322,2018-04-18,2018-07-10,2022-04-23
322,2018-04-18,2018-07-10,2023-01-20
322,2018-04-18,2018-07-10,2023-09-14
323,2015-04-15,2015-08-16,2016-09-07
323,2015-04-15,2015-08-16,2017-07-02
323,2015-04-15,2015-08-16,2018-05-15
323,2015-04-15,2015-08-16,2019-04-27
323,2015-04-15,2015-08-16,2020-02-29
323,2015-04-15,2015-08-16,2020-11-18
323,2015-04-15,2015-08-16,2021-07-20
323,2015-04-15,2015-08-16,2022-05-10
323,2015-04-15,2015-08-16,2022-11-23
323,2015-04-15,2015-08-16,2023-06-29
323,2015-04-15,2015-08-16,2023-12-23
324,2019-10-23,2020-01-09,2021-01-07
324,2019-10-23,2020-01-09,2021-12-24
324,2019-10-23,2020-01-09,2023-02-13
324,2019-10-23,2020-01-09,2023-11-25
325,2017-08-31,2018-02-01,2019-01-17
325,2017-08-31,2018-02-01,2019-12-20
325,2017-08-31,2018-02-01,2021-02-05
325,2017-08-31,2018-02-01,2021-12-01
325,2017-08-31,2018-02-01,2022-08-06
325,2017-08-31,2018-02-01,2023-05-15
326,2016-01-01,2016-03-03,2017-03-16
326,2016-01-01,2016-03-03,2018-02-18
326,2016-01-01,2016-03-03,2019-03-22
326,2016-01-01,2016-03-03,2020-02-05
326,2016-01-01,2016-03-03,2020-10-17
326,2016-01-01,2016-03-03,2021-07-19
326,2016-01-01,2016-03-03,2022-03-12
326,2016-01-01,2016-03-03,2022-11-05
326,2016-01-01,2016-03-03,2023-06-03
327,2011-09-01,2012-01-11,2012-12-15
327,2011-09-01,2012-01-11,2013-12-20
327,2011-09-01,2012-01-11,2014-10-31
327,2011-09-01,2012-01-11,2015-07-31
327,2011-09-01,2012-01-11,2016-05-25
327,2011-09-01,2012-01-11,2017-03-09
327,2011-09-01,2012-01-11,2017-12-10
327,2011-09-01,2012-01-11,2018-06-10
327,2011-09-01,2012-01-11,2019-01-03
327,2011-09-01,2012-01-11,2019-09-07
327,2011-09-01,2012-01-11,2020-03-17
327,2011-09-01,2012-01-11,2020-10-08
327,2011-09-01,2012-01-11,2021-03-23
327,2011-09-01,2012-01-11,2021-10-03
327,2011-09-01,2012-01-11,2022-04-07
327,2011-09-01,2012-01-11,2022-09-25
327,2011-09-01,2012-01-11,2023-03-10
327,2011-09-01,2012-01-11,2023-08-20
327,2011-09-01,2012-01-11,2023-12-15
328,2018-12-17,2019-03-16,2020-04-16
328,2018-12-17,2019-03-16,2021-05-03
328,2018-12-17,2019-03-16,2022-02-27
328,2018-12-17,2019-03-16,2022-12-07
328,2018-12-17,2019-03-16,2023-09-04
329,2013-02-21,2013-04-04,2014-02-16
329,2013-02-21,2013-04-04,2014-12-17
329,2013-02-21,2013-04-04,2015-11-03
329,2013-02-21,2013-04-04,2016-09-19
329,2013-02-21,2013-04-04,2017-07-24
329,2013-02-21,2013-04-04,2018-04-14
329,2013-02-21,2013-04-04,2018-12-21
329,2013-02-21,2013-04-04,2019-08-31
329,2013-02-21,2013-04-04,2020-03-19
329,2013-02-21,2013-04-04,2020-11-21
329,2013-02-21,2013-04-04,2021-07-18
329,2013-02-21,2013-04-04,2022-01-20
329,2013-02-21,2013-04-04,2022-07-20
329,2013-02-21,2013-04-04,2023-02-06
329,2013-02-21,2013-04-04,2023-07-22
330,2010-07-06,2010-10-03,2011-09-29
330,2010-07-06,2010-10-03,2012-10-31
330,2010-07-06,2010-10-03,2013-10-05
330,2010-07-06,2010-10-03,2014-08-22
330,2010-07-06,2010-10-03,2015-06-21
330,2010-07-06,2010-10-03,2016-03-02
330,2010-07-06,2010-10-03,2016-11-01
330,2010-07-06,2010-10-03,2017-07-21
330,2010-07-06,2010-10-03,2018-03-09
330,2010-07-06,2010-10-03,2018-09-15
330,2010-07-06,2010-10-03,2019-05-17
330,2010-07-06,2010-10-03,2019-12-14
330,2010-07-06,2010-10-03,2020-06-12
330,2010-07-06,2010-10-03,2020-11-25
330,2010-07-06,2010-10-03,2021-05-09
330,2010-07-06,2010-10-03,2021-10-16
330,2010-07-06,2010-10-03,2022-02-07
330,2010-07-06,2010-10-03,2022-07-24
330,2010-07-06,2010-10-03,2022-11-19
330,2010-07-06,2010-10-03,2023-03-21
331,2019-04-21,2019-09-14,2020-09-14
331,2019-04-21,2019-09-14,2021-11-01
331,2019-04-21,2019-09-14,2022-09-16
331,2019-04-21,2019-09-14,2023-09-04
332,2016-11-16,2016-12-26,2017-11-20
332,2016-11-16,2016-12-26,2018-11-06
332,2016-11-16,2016-12-26,2019-09-25
332,2016-11-16,2016-12-26,2020-06-27
332,2016-11-16,2016-12-26,2021-04-28
332,2016-11-16,2016-12-26,2022-01-31
332,2016-11-16,2016-12-26,2022-11-04
332,2016-11-16,2016-12-26,2023-07-14
333,2019-05-14,2019-07-25,2020-08-21
333,2019-05-14,2019-07-25,2021-07-09
333,2019-05-14,2019-07-25,2022-02-18
333,2019-05-14,2019-07-25,2023-01-01
333,2019-05-14,2019-07-25,2023-10-07
334,2014-11-30,2015-01-08,2016-03-20
334,2014-11-30,2015-01-08,2017-05-04
334,2014-11-30,2015-01-08,2018-03-13
334,2014-11-30,2015-01-08,2018-12-14
334,2014-11-30,2015-01-08,2019-10-13
334,2014-11-30,2015-01-08,2020-06-28
334,2014-11-30,2015-01-08,2021-03-20
334,2014-11-30,2015-01-08,2021-10-31
334,2014-11-30,2015-01-08,2022-06-22
334,2014-11-30,2015-01-08,2023-01-06
334,2014-11-30,2015-01-08,2023-08-23
335,2011-10-22,2012-02-03,2013-02-26
335,2011-10-22,2012-02-03,2013-12-23
335,2011-10-22,2012-02-03,2014-12-10
335,2011-10-22,2012-02-03,2015-09-14
335,2011-10-22,2012-02-03,2016-07-10
335,2011-10-22,2012-02-03,2017-05-10
335,2011-10-22,2012-02-03,2018-01-19
335,2011-10-22,2012-02-03,2018-08-27
335,2011-10-22,2012-02-03,2019-04-29
