Device ID,Manufacture Date,Installation Date,Fault Date,Fault Age,Next Fault Date,Fault Interval Days
303,2014-09-04,2015-02-13,2018-09-22,1317,2019-08-08,320.0
303,2014-09-04,2015-02-13,2019-08-08,1637,2020-03-31,236.0
303,2014-09-04,2015-02-13,2020-03-31,1873,2021-01-19,294.0
303,2014-09-04,2015-02-13,2021-01-19,2167,2021-09-30,254.0
303,2014-09-04,2015-02-13,2021-09-30,2421,2022-05-16,228.0
303,2014-09-04,2015-02-13,2022-05-16,2649,2023-01-07,236.0
303,2014-09-04,2015-02-13,2023-01-07,2885,2023-08-12,217.0
304,2017-08-09,2017-10-24,2018-12-11,413,2019-11-30,354.0
304,2017-08-09,2017-10-24,2019-11-30,767,2020-09-19,294.0
304,2017-08-09,2017-10-24,2020-09-19,1061,2021-07-06,290.0
304,2017-08-09,2017-10-24,2021-07-06,1351,2022-04-20,288.0
304,2017-08-09,2017-10-24,2022-04-20,1639,2023-02-19,305.0
304,2017-08-09,2017-10-24,2023-02-19,1944,2023-10-23,246.0
305,2014-08-23,2014-09-27,2015-12-03,432,2016-11-04,337.0
305,2014-08-23,2014-09-27,2016-11-04,769,2017-09-02,302.0
305,2014-08-23,2014-09-27,2017-09-02,1071,2018-07-29,330.0
305,2014-08-23,2014-09-27,2018-07-29,1401,2019-05-11,286.0
305,2014-08-23,2014-09-27,2019-05-11,1687,2019-12-31,234.0
305,2014-08-23,2014-09-27,2019-12-31,1921,2020-10-12,286.0
305,2014-08-23,2014-09-27,2020-10-12,2207,2021-05-25,225.0
305,2014-08-23,2014-09-27,2021-05-25,2432,2022-01-12,232.0
305,2014-08-23,2014-09-27,2022-01-12,2664,2022-08-17,217.0
305,2014-08-23,2014-09-27,2022-08-17,2881,2023-03-17,212.0
305,2014-08-23,2014-09-27,2023-03-17,3093,2023-08-16,152.0
306,2014-09-30,2014-10-01,2015-11-11,406,2016-12-01,386.0
306,2014-09-30,2014-10-01,2016-12-01,792,2017-09-16,289.0
306,2014-09-30,2014-10-01,2017-09-16,1081,2018-08-15,333.0
306,2014-09-30,2014-10-01,2018-08-15,1414,2019-05-07,265.0
306,2014-09-30,2014-10-01,2019-05-07,1679,2020-01-24,262.0
306,2014-09-30,2014-10-01,2020-01-24,1941,2020-09-30,250.0
306,2014-09-30,2014-10-01,2020-09-30,2191,2021-06-04,247.0
306,2014-09-30,2014-10-01,2021-06-04,2438,2022-02-13,254.0
306,2014-09-30,2014-10-01,2022-02-13,2692,2022-09-24,223.0
306,2014-09-30,2014-10-01,2022-09-24,2915,2023-04-14,202.0
306,2014-09-30,2014-10-01,2023-04-14,3117,2023-11-13,213.0
307,2013-12-10,2014-01-19,2015-01-16,362,2016-01-30,379.0
307,2013-12-10,2014-01-19,2016-01-30,741,2017-01-05,341.0
307,2013-12-10,2014-01-19,2017-01-05,1082,2017-10-23,291.0
307,2013-12-10,2014-01-19,2017-10-23,1373,2018-06-25,245.0
307,2013-12-10,2014-01-19,2018-06-25,1618,2019-04-05,284.0
307,2013-12-10,2014-01-19,2019-04-05,1902,2019-11-10,219.0
307,2013-12-10,2014-01-19,2019-11-10,2121,2020-07-10,243.0
307,2013-12-10,2014-01-19,2020-07-10,2364,2021-03-30,263.0
307,2013-12-10,2014-01-19,2021-03-30,2627,2021-11-19,234.0
307,2013-12-10,2014-01-19,2021-11-19,2861,2022-05-04,166.0
307,2013-12-10,2014-01-19,2022-05-04,3027,2022-11-23,203.0
307,2013-12-10,2014-01-19,2022-11-23,3230,2023-05-24,182.0
307,2013-12-10,2014-01-19,2023-05-24,3412,2023-10-26,155.0
308,2016-04-13,2016-06-16,2017-05-29,347,2018-04-23,329.0
308,2016-04-13,2016-06-16,2018-04-23,676,2019-03-21,332.0
308,2016-04-13,2016-06-16,2019-03-21,1008,2020-01-05,290.0
308,2016-04-13,2016-06-16,2020-01-05,1298,2020-10-27,296.0
308,2016-04-13,2016-06-16,2020-10-27,1594,2021-07-15,261.0
308,2016-04-13,2016-06-16,2021-07-15,1855,2022-03-21,249.0
308,2016-04-13,2016-06-16,2022-03-21,2104,2022-12-20,274.0
308,2016-04-13,2016-06-16,2022-12-20,2378,2023-09-06,260.0
309,2012-04-15,2012-09-12,2013-10-09,392,2014-11-04,391.0
309,2012-04-15,2012-09-12,2014-11-04,783,2015-11-11,372.0
309,2012-04-15,2012-09-12,2015-11-11,1155,2016-09-23,317.0
309,2012-04-15,2012-09-12,2016-09-23,1472,2017-06-04,254.0
309,2012-04-15,2012-09-12,2017-06-04,1726,2018-03-18,287.0
309,2012-04-15,2012-09-12,2018-03-18,2013,2018-11-05,232.0
309,2012-04-15,2012-09-12,2018-11-05,2245,2019-06-26,233.0
309,2012-04-15,2012-09-12,2019-06-26,2478,2020-02-19,238.0
309,2012-04-15,2012-09-12,2020-02-19,2716,2020-09-04,198.0
309,2012-04-15,2012-09-12,2020-09-04,2914,2021-03-04,181.0
309,2012-04-15,2012-09-12,2021-03-04,3095,2021-09-24,204.0
309,2012-04-15,2012-09-12,2021-09-24,3299,2022-04-30,218.0
309,2012-04-15,2012-09-12,2022-04-30,3517,2022-11-09,193.0
309,2012-04-15,2012-09-12,2022-11-09,3710,2023-05-01,173.0
309,2012-04-15,2012-09-12,2023-05-01,3883,2023-10-15,167.0
310,2019-08-12,2019-10-11,2020-10-26,381,2021-11-05,375.0
310,2019-08-12,2019-10-11,2021-11-05,756,2022-08-11,279.0
310,2019-08-12,2019-10-11,2022-08-11,1035,2023-06-21,314.0
311,2010-07-22,2010-09-24,2011-09-26,367,2012-08-19,328.0
311,2010-07-22,2010-09-24,2012-08-19,695,2013-07-28,343.0
311,2010-07-22,2010-09-24,2013-07-28,1038,2014-05-06,282.0
311,2010-07-22,2010-09-24,2014-05-06,1320,2015-02-07,277.0
311,2010-07-22,2010-09-24,2015-02-07,1597,2015-10-24,259.0
311,2010-07-22,2010-09-24,2015-10-24,1856,2016-08-05,286.0
311,2010-07-22,2010-09-24,2016-08-05,2142,2017-04-09,247.0
311,2010-07-22,2010-09-24,2017-04-09,2389,2017-11-18,223.0
311,2010-07-22,2010-09-24,2017-11-18,2612,2018-06-19,213.0
311,2010-07-22,2010-09-24,2018-06-19,2825,2019-01-15,210.0
311,2010-07-22,2010-09-24,2019-01-15,3035,2019-09-03,231.0
311,2010-07-22,2010-09-24,2019-09-03,3266,2020-02-13,163.0
311,2010-07-22,2010-09-24,2020-02-13,3429,2020-08-20,189.0
311,2010-07-22,2010-09-24,2020-08-20,3618,2021-02-10,174.0
311,2010-07-22,2010-09-24,2021-02-10,3792,2021-07-03,143.0
311,2010-07-22,2010-09-24,2021-07-03,3935,2021-12-21,171.0
311,2010-07-22,2010-09-24,2021-12-21,4106,2022-05-17,147.0
311,2010-07-22,2010-09-24,2022-05-17,4253,2022-09-19,125.0
311,2010-07-22,2010-09-24,2022-09-19,4378,2022-12-29,101.0
312,2018-11-30,2019-03-03,2020-03-10,373,2021-02-16,343.0
312,2018-11-30,2019-03-03,2021-02-16,716,2021-12-05,292.0
312,2018-11-30,2019-03-03,2021-12-05,1008,2022-09-08,277.0
312,2018-11-30,2019-03-03,2022-09-08,1285,2023-07-25,320.0
313,2010-05-03,2010-07-14,2011-07-25,376,2012-06-26,337.0
313,2010-05-03,2010-07-14,2012-06-26,713,2013-06-03,342.0
313,2010-05-03,2010-07-14,2013-06-03,1055,2014-03-28,298.0
313,2010-05-03,2010-07-14,2014-03-28,1353,2015-01-21,299.0
313,2010-05-03,2010-07-14,2015-01-21,1652,2015-10-02,254.0
313,2010-05-03,2010-07-14,2015-10-02,1906,2016-06-17,259.0
313,2010-05-03,2010-07-14,2016-06-17,2165,2017-03-02,258.0
313,2010-05-03,2010-07-14,2017-03-02,2423,2017-10-23,235.0
313,2010-05-03,2010-07-14,2017-10-23,2658,2018-06-07,227.0
313,2010-05-03,2010-07-14,2018-06-07,2885,2018-12-11,187.0
313,2010-05-03,2010-07-14,2018-12-11,3072,2019-06-14,185.0
313,2010-05-03,2010-07-14,2019-06-14,3257,2019-12-06,175.0
313,2010-05-03,2010-07-14,2019-12-06,3432,2020-05-26,172.0
313,2010-05-03,2010-07-14,2020-05-26,3604,2020-12-02,190.0
313,2010-05-03,2010-07-14,2020-12-02,3794,2021-05-02,151.0
313,2010-05-03,2010-07-14,2021-05-02,3945,2021-09-10,131.0
313,2010-05-03,2010-07-14,2021-09-10,4076,2022-02-06,149.0
313,2010-05-03,2010-07-14,2022-02-06,4225,2022-07-07,151.0
313,2010-05-03,2010-07-14,2022-07-07,4376,2022-10-24,109.0
314,2011-02-05,2011-02-16,2012-04-28,437,2013-04-18,355.0
314,2011-02-05,2011-02-16,2013-04-18,792,2014-04-07,354.0
314,2011-02-05,2011-02-16,2014-04-07,1146,2015-03-19,346.0
314,2011-02-05,2011-02-16,2015-03-19,1492,2016-01-23,310.0
314,2011-02-05,2011-02-16,2016-01-23,1802,2016-10-12,263.0
314,2011-02-05,2011-02-16,2016-10-12,2065,2017-07-21,282.0
314,2011-02-05,2011-02-16,2017-07-21,2347,2018-03-20,242.0
314,2011-02-05,2011-02-16,2018-03-20,2589,2018-11-22,247.0
314,2011-02-05,2011-02-16,2018-11-22,2836,2019-07-14,234.0
314,2011-02-05,2011-02-16,2019-07-14,3070,2020-01-05,175.0
314,2011-02-05,2011-02-16,2020-01-05,3245,2020-07-25,202.0
314,2011-02-05,2011-02-16,2020-07-25,3447,2021-01-14,173.0
314,2011-02-05,2011-02-16,2021-01-14,3620,2021-07-02,169.0
314,2011-02-05,2011-02-16,2021-07-02,3789,2021-12-08,159.0
314,2011-02-05,2011-02-16,2021-12-08,3948,2022-05-07,150.0
314,2011-02-05,2011-02-16,2022-05-07,4098,2022-10-16,162.0
314,2011-02-05,2011-02-16,2022-10-16,4260,2023-02-06,113.0
314,2011-02-05,2011-02-16,2023-02-06,4373,2023-05-20,103.0
314,2011-02-05,2011-02-16,2023-05-20,4476,2023-08-24,96.0
315,2012-02-06,2012-05-21,2013-06-29,404,2014-05-11,316.0
315,2012-02-06,2012-05-21,2014-05-11,720,2015-04-05,329.0
315,2012-02-06,2012-05-21,2015-04-05,1049,2016-02-03,304.0
315,2012-02-06,2012-05-21,2016-02-03,1353,2016-10-25,265.0
315,2012-02-06,2012-05-21,2016-10-25,1618,2017-08-20,299.0
315,2012-02-06,2012-05-21,2017-08-20,1917,2018-05-03,256.0
315,2012-02-06,2012-05-21,2018-05-03,2173,2018-12-29,240.0
315,2012-02-06,2012-05-21,2018-12-29,2413,2019-08-24,238.0
315,2012-02-06,2012-05-21,2019-08-24,2651,2020-04-15,235.0
315,2012-02-06,2012-05-21,2020-04-15,2886,2020-10-19,187.0
315,2012-02-06,2012-05-21,2020-10-19,3073,2021-05-20,213.0
315,2012-02-06,2012-05-21,2021-05-20,3286,2021-12-17,211.0
315,2012-02-06,2012-05-21,2021-12-17,3497,2022-05-14,148.0
315,2012-02-06,2012-05-21,2022-05-14,3645,2022-10-31,170.0
315,2012-02-06,2012-05-21,2022-10-31,3815,2023-03-31,151.0
315,2012-02-06,2012-05-21,2023-03-31,3966,2023-09-05,158.0
316,2010-10-21,2010-11-04,2012-01-02,424,2012-10-14,286.0
316,2010-10-21,2010-11-04,2012-10-14,710,2013-08-28,318.0
316,2010-10-21,2010-11-04,2013-08-28,1028,2014-07-16,322.0
316,2010-10-21,2010-11-04,2014-07-16,1350,2015-04-13,271.0
316,2010-10-21,2010-11-04,2015-04-13,1621,2015-12-21,252.0
316,2010-10-21,2010-11-04,2015-12-21,1873,2016-09-14,268.0
316,2010-10-21,2010-11-04,2016-09-14,2141,2017-05-21,249.0
316,2010-10-21,2010-11-04,2017-05-21,2390,2018-01-10,234.0
316,2010-10-21,2010-11-04,2018-01-10,2624,2018-09-07,240.0
316,2010-10-21,2010-11-04,2018-09-07,2864,2019-03-25,199.0
316,2010-10-21,2010-11-04,2019-03-25,3063,2019-10-14,203.0
316,2010-10-21,2010-11-04,2019-10-14,3266,2020-04-07,176.0
316,2010-10-21,2010-11-04,2020-04-07,3442,2020-09-15,161.0
316,2010-10-21,2010-11-04,2020-09-15,3603,2021-02-24,162.0
316,2010-10-21,2010-11-04,2021-02-24,3765,2021-07-24,150.0
316,2010-10-21,2010-11-04,2021-07-24,3915,2021-12-14,143.0
316,2010-10-21,2010-11-04,2021-12-14,4058,2022-05-22,159.0
316,2010-10-21,2010-11-04,2022-05-22,4217,2022-09-29,130.0
316,2010-10-21,2010-11-04,2022-09-29,4347,2023-01-25,118.0
317,2016-05-16,2016-07-15,2017-07-16,366,2018-06-29,348.0
317,2016-05-16,2016-07-15,2018-06-29,714,2019-04-12,287.0
317,2016-05-16,2016-07-15,2019-04-12,1001,2020-02-06,300.0
317,2016-05-16,2016-07-15,2020-02-06,1301,2020-11-15,283.0
317,2016-05-16,2016-07-15,2020-11-15,1584,2021-08-15,273.0
317,2016-05-16,2016-07-15,2021-08-15,1857,2022-05-24,282.0
317,2016-05-16,2016-07-15,2022-05-24,2139,2023-01-30,251.0
317,2016-05-16,2016-07-15,2023-01-30,2390,2023-10-19,262.0
318,2020-09-13,2020-10-13,2021-12-16,429,2022-11-06,325.0
318,2020-09-13,2020-10-13,2022-11-06,754,2023-08-31,298.0
319,2018-01-10,2018-02-14,2019-04-04,414,2020-01-24,295.0
319,2018-01-10,2018-02-14,2020-01-24,709,2020-12-08,319.0
319,2018-01-10,2018-02-14,2020-12-08,1028,2021-09-23,289.0
319,2018-01-10,2018-02-14,2021-09-23,1317,2022-07-17,297.0
319,2018-01-10,2018-02-14,2022-07-17,1614,2023-04-19,276.0
320,2020-01-30,2020-07-13,2021-07-09,361,2022-08-05,392.0
320,2020-01-30,2020-07-13,2022-08-05,753,2023-06-14,313.0
321,2010-07-17,2010-07-22,2011-07-30,373,2012-09-06,404.0
321,2010-07-17,2010-07-22,2012-09-06,777,2013-06-07,274.0
321,2010-07-17,2010-07-22,2013-06-07,1051,2014-03-05,271.0
321,2010-07-17,2010-07-22,2014-03-05,1322,2015-02-14,346.0
321,2010-07-17,2010-07-22,2015-02-14,1668,2015-10-25,253.0
321,2010-07-17,2010-07-22,2015-10-25,1921,2016-06-23,242.0
321,2010-07-17,2010-07-22,2016-06-23,2163,2017-02-02,224.0
321,2010-07-17,2010-07-22,2017-02-02,2387,2017-10-21,261.0
321,2010-07-17,2010-07-22,2017-10-21,2648,2018-05-01,192.0
321,2010-07-17,2010-07-22,2018-05-01,2840,2018-11-26,209.0
321,2010-07-17,2010-07-22,2018-11-26,3049,2019-06-06,192.0
321,2010-07-17,2010-07-22,2019-06-06,3241,2019-12-29,206.0
321,2010-07-17,2010-07-22,2019-12-29,3447,2020-06-12,166.0
321,2010-07-17,2010-07-22,2020-06-12,3613,2020-12-03,174.0
321,2010-07-17,2010-07-22,2020-12-03,3787,2021-04-21,139.0
321,2010-07-17,2010-07-22,2021-04-21,3926,2021-10-22,184.0
321,2010-07-17,2010-07-22,2021-10-22,4110,2022-03-07,136.0
321,2010-07-17,2010-07-22,2022-03-07,4246,2022-07-17,132.0
321,2010-07-17,2010-07-22,2022-07-17,4378,2022-12-10,146.0
322,2018-04-18,2018-07-10,2019-06-18,343,2020-07-25,403.0
322,2018-04-18,2018-07-10,2020-07-25,746,2021-05-31,310.0
322,2018-04-18,2018-07-10,2021-05-31,1056,2022-04-23,327.0
322,2018-04-18,2018-07-10,2022-04-23,1383,2023-01-20,272.0
322,2018-04-18,2018-07-10,2023-01-20,1655,2023-09-14,237.0
323,2015-04-15,2015-08-16,2016-09-07,388,2017-07-02,298.0
323,2015-04-15,2015-08-16,2017-07-02,686,2018-05-15,317.0
323,2015-04-15,2015-08-16,2018-05-15,1003,2019-04-27,347.0
323,2015-04-15,2015-08-16,2019-04-27,1350,2020-02-29,308.0
323,2015-04-15,2015-08-16,2020-02-29,1658,2020-11-18,263.0
323,2015-04-15,2015-08-16,2020-11-18,1921,2021-07-20,244.0
323,2015-04-15,2015-08-16,2021-07-20,2165,2022-05-10,294.0
323,2015-04-15,2015-08-16,2022-05-10,2459,2022-11-23,197.0
323,2015-04-15,2015-08-16,2022-11-23,2656,2023-06-29,218.0
323,2015-04-15,2015-08-16,2023-06-29,2874,2023-12-23,177.0
324,2019-10-23,2020-01-09,2021-01-07,364,2021-12-24,351.0
324,2019-10-23,2020-01-09,2021-12-24,715,2023-02-13,416.0
324,2019-10-23,2020-01-09,2023-02-13,1131,2023-11-25,285.0
325,2017-08-31,2018-02-01,2019-01-17,350,2019-12-20,337.0
325,2017-08-31,2018-02-01,2019-12-20,687,2021-02-05,413.0
325,2017-08-31,2018-02-01,2021-02-05,1100,2021-12-01,299.0
325,2017-08-31,2018-02-01,2021-12-01,1399,2022-08-06,248.0
325,2017-08-31,2018-02-01,2022-08-06,1647,2023-05-15,282.0
326,2016-01-01,2016-03-03,2017-03-16,378,2018-02-18,339.0
326,2016-01-01,2016-03-03,2018-02-18,717,2019-03-22,397.0
326,2016-01-01,2016-03-03,2019-03-22,1114,2020-02-05,320.0
326,2016-01-01,2016-03-03,2020-02-05,1434,2020-10-17,255.0
326,2016-01-01,2016-03-03,2020-10-17,1689,2021-07-19,275.0
326,2016-01-01,2016-03-03,2021-07-19,1964,2022-03-12,236.0
326,2016-01-01,2016-03-03,2022-03-12,2200,2022-11-05,238.0
326,2016-01-01,2016-03-03,2022-11-05,2438,2023-06-03,210.0
327,2011-09-01,2012-01-11,2012-12-15,339,2013-12-20,370.0
327,2011-09-01,2012-01-11,2013-12-20,709,2014-10-31,315.0
327,2011-09-01,2012-01-11,2014-10-31,1024,2015-07-31,273.0
327,2011-09-01,2012-01-11,2015-07-31,1297,2016-05-25,299.0
327,2011-09-01,2012-01-11,2016-05-25,1596,2017-03-09,288.0
327,2011-09-01,2012-01-11,2017-03-09,1884,2017-12-10,276.0
327,2011-09-01,2012-01-11,2017-12-10,2160,2018-06-10,182.0
327,2011-09-01,2012-01-11,2018-06-10,2342,2019-01-03,207.0
327,2011-09-01,2012-01-11,2019-01-03,2549,2019-09-07,247.0
327,2011-09-01,2012-01-11,2019-09-07,2796,2020-03-17,192.0
327,2011-09-01,2012-01-11,2020-03-17,2988,2020-10-08,205.0
327,2011-09-01,2012-01-11,2020-10-08,3193,2021-03-23,166.0
327,2011-09-01,2012-01-11,2021-03-23,3359,2021-10-03,194.0
327,2011-09-01,2012-01-11,2021-10-03,3553,2022-04-07,186.0
327,2011-09-01,2012-01-11,2022-04-07,3739,2022-09-25,171.0
327,2011-09-01,2012-01-11,2022-09-25,3910,2023-03-10,166.0
327,2011-09-01,2012-01-11,2023-03-10,4076,2023-08-20,163.0
327,2011-09-01,2012-01-11,2023-08-20,4239,2023-12-15,117.0
328,2018-12-17,2019-03-16,2020-04-16,397,2021-05-03,382.0
328,2018-12-17,2019-03-16,2021-05-03,779,2022-02-27,300.0
328,2018-12-17,2019-03-16,2022-02-27,1079,2022-12-07,283.0
328,2018-12-17,2019-03-16,2022-12-07,1362,2023-09-04,271.0
329,2013-02-21,2013-04-04,2014-02-16,318,2014-12-17,304.0
329,2013-02-21,2013-04-04,2014-12-17,622,2015-11-03,321.0
329,2013-02-21,2013-04-04,2015-11-03,943,2016-09-19,321.0
329,2013-02-21,2013-04-04,2016-09-19,1264,2017-07-24,308.0
329,2013-02-21,2013-04-04,2017-07-24,1572,2018-04-14,264.0
329,2013-02-21,2013-04-04,2018-04-14,1836,2018-12-21,251.0
329,2013-02-21,2013-04-04,2018-12-21,2087,2019-08-31,253.0
329,2013-02-21,2013-04-04,2019-08-31,2340,2020-03-19,201.0
329,2013-02-21,2013-04-04,2020-03-19,2541,2020-11-21,247.0
329,2013-02-21,2013-04-04,2020-11-21,2788,2021-07-18,239.0
329,2013-02-21,2013-04-04,2021-07-18,3027,2022-01-20,186.0
329,2013-02-21,2013-04-04,2022-01-20,3213,2022-07-20,181.0
329,2013-02-21,2013-04-04,2022-07-20,3394,2023-02-06,201.0
329,2013-02-21,2013-04-04,2023-02-06,3595,2023-07-22,166.0
330,2010-07-06,2010-10-03,2011-09-29,361,2012-10-31,398.0
330,2010-07-06,2010-10-03,2012-10-31,759,2013-10-05,339.0
330,2010-07-06,2010-10-03,2013-10-05,1098,2014-08-22,321.0
330,2010-07-06,2010-10-03,2014-08-22,1419,2015-06-21,303.0
330,2010-07-06,2010-10-03,2015-06-21,1722,2016-03-02,255.0
330,2010-07-06,2010-10-03,2016-03-02,1977,2016-11-01,244.0
330,2010-07-06,2010-10-03,2016-11-01,2221,2017-07-21,262.0
330,2010-07-06,2010-10-03,2017-07-21,2483,2018-03-09,231.0
330,2010-07-06,2010-10-03,2018-03-09,2714,2018-09-15,190.0
330,2010-07-06,2010-10-03,2018-09-15,2904,2019-05-17,244.0
330,2010-07-06,2010-10-03,2019-05-17,3148,2019-12-14,211.0
330,2010-07-06,2010-10-03,2019-12-14,3359,2020-06-12,181.0
330,2010-07-06,2010-10-03,2020-06-12,3540,2020-11-25,166.0
330,2010-07-06,2010-10-03,2020-11-25,3706,2021-05-09,165.0
330,2010-07-06,2010-10-03,2021-05-09,3871,2021-10-16,160.0
330,2010-07-06,2010-10-03,2021-10-16,4031,2022-02-07,114.0
330,2010-07-06,2010-10-03,2022-02-07,4145,2022-07-24,167.0
330,2010-07-06,2010-10-03,2022-07-24,4312,2022-11-19,118.0
330,2010-07-06,2010-10-03,2022-11-19,4430,2023-03-21,122.0
331,2019-04-21,2019-09-14,2020-09-14,366,2021-11-01,413.0
331,2019-04-21,2019-09-14,2021-11-01,779,2022-09-16,319.0
331,2019-04-21,2019-09-14,2022-09-16,1098,2023-09-04,353.0
332,2016-11-16,2016-12-26,2017-11-20,329,2018-11-06,351.0
332,2016-11-16,2016-12-26,2018-11-06,680,2019-09-25,323.0
332,2016-11-16,2016-12-26,2019-09-25,1003,2020-06-27,276.0
332,2016-11-16,2016-12-26,2020-06-27,1279,2021-04-28,305.0
332,2016-11-16,2016-12-26,2021-04-28,1584,2022-01-31,278.0
332,2016-11-16,2016-12-26,2022-01-31,1862,2022-11-04,277.0
332,2016-11-16,2016-12-26,2022-11-04,2139,2023-07-14,252.0
333,2019-05-14,2019-07-25,2020-08-21,393,2021-07-09,322.0
333,2019-05-14,2019-07-25,2021-07-09,715,2022-02-18,224.0
333,2019-05-14,2019-07-25,2022-02-18,939,2023-01-01,317.0
333,2019-05-14,2019-07-25,2023-01-01,1256,2023-10-07,279.0
334,2014-11-30,2015-01-08,2016-03-20,437,2017-05-04,410.0
334,2014-11-30,2015-01-08,2017-05-04,847,2018-03-13,313.0
334,2014-11-30,2015-01-08,2018-03-13,1160,2018-12-14,276.0
334,2014-11-30,2015-01-08,2018-12-14,1436,2019-10-13,303.0
334,2014-11-30,2015-01-08,2019-10-13,1739,2020-06-28,259.0
334,2014-11-30,2015-01-08,2020-06-28,1998,2021-03-20,265.0
334,2014-11-30,2015-01-08,2021-03-20,2263,2021-10-31,225.0
334,2014-11-30,2015-01-08,2021-10-31,2488,2022-06-22,234.0
334,2014-11-30,2015-01-08,2022-06-22,2722,2023-01-06,198.0
334,2014-11-30,2015-01-08,2023-01-06,2920,2023-08-23,229.0
335,2011-10-22,2012-02-03,2013-02-26,389,2013-12-23,300.0
335,2011-10-22,2012-02-03,2013-12-23,689,2014-12-10,352.0
335,2011-10-22,2012-02-03,2014-12-10,1041,2015-09-14,278.0
335,2011-10-22,2012-02-03,2015-09-14,1319,2016-07-10,300.0
335,2011-10-22,2012-02-03,2016-07-10,1619,2017-05-10,304.0
335,2011-10-22,2012-02-03,2017-05-10,1923,2018-01-19,254.0
335,2011-10-22,2012-02-03,2018-01-19,2177,2018-08-27,220.0
335,2011-10-22,2012-02-03,2018-08-27,2397,2019-04-29,245.0
335,2011-10-22,2012-02-03,2019-04-29,2642,2019-11-16,201.0
335,2011-10-22,2012-02-03,2019-11-16,2843,2020-06-03,200.0
335,2011-10-22,2012-02-03,2020-06-03,3043,2020-12-23,203.0
335,2011-10-22,2012-02-03,2020-12-23,3246,2021-07-23,212.0
335,2011-10-22,2012-02-03,2021-07-23,3458,2022-01-15,176.0
335,2011-10-22,2012-02-03,2022-01-15,3634,2022-06-30,166.0
335,2011-10-22,2012-02-03,2022-06-30,3800,2022-12-15,168.0
335,2011-10-22,2012-02-03,2022-12-15,3968,2023-05-12,148.0
335,2011-10-22,2012-02-03,2023-05-12,4116,2023-10-07,148.0
336,2017-09-12,2017-09-26,2018-09-14,353,2019-05-04,232.0
336,2017-09-12,2017-09-26,2019-05-04,585,2020-03-04,305.0
336,2017-09-12,2017-09-26,2020-03-04,890,2021-02-21,354.0
336,2017-09-12,2017-09-26,2021-02-21,1244,2021-12-13,295.0
336,2017-09-12,2017-09-26,2021-12-13,1539,2022-09-10,271.0
336,2017-09-12,2017-09-26,2022-09-10,1810,2023-07-03,296.0
337,2018-03-22,2018-04-23,2019-02-05,288,2019-11-28,296.0
337,2018-03-22,2018-04-23,2019-11-28,584,2020-11-08,346.0
337,2018-03-22,2018-04-23,2020-11-08,930,2021-09-15,311.0
337,2018-03-22,2018-04-23,2021-09-15,1241,2022-08-21,340.0
337,2018-03-22,2018-04-23,2022-08-21,1581,2023-05-06,258.0
338,2015-05-10,2015-11-05,2016-10-02,332,2017-08-26,328.0
338,2015-05-10,2015-11-05,2017-08-26,660,2018-05-19,266.0
338,2015-05-10,2015-11-05,2018-05-19,926,2019-03-17,302.0
338,2015-05-10,2015-11-05,2019-03-17,1228,2020-01-07,296.0
338,2015-05-10,2015-11-05,2020-01-07,1524,2020-10-10,277.0
338,2015-05-10,2015-11-05,2020-10-10,1801,2021-08-29,323.0
338,2015-05-10,2015-11-05,2021-08-29,2124,2022-06-19,294.0
338,2015-05-10,2015-11-05,2022-06-19,2418,2023-01-20,215.0
338,2015-05-10,2015-11-05,2023-01-20,2633,2023-07-14,175.0
339,2016-09-16,2017-01-19,2018-02-01,378,2018-12-12,314.0
339,2016-09-16,2017-01-19,2018-12-12,692,2019-10-08,300.0
339,2016-09-16,2017-01-19,2019-10-08,992,2020-10-01,359.0
339,2016-09-16,2017-01-19,2020-10-01,1351,2021-07-11,283.0
339,2016-09-16,2017-01-19,2021-07-11,1634,2022-04-30,293.0
339,2016-09-16,2017-01-19,2022-04-30,1927,2022-12-21,235.0
339,2016-09-16,2017-01-19,2022-12-21,2162,2023-08-23,245.0
340,2013-10-01,2014-03-16,2015-02-19,340,2016-03-11,386.0
340,2013-10-01,2014-03-16,2016-03-11,726,2016-12-16,280.0
340,2013-10-01,2014-03-16,2016-12-16,1006,2017-10-31,319.0
340,2013-10-01,2014-03-16,2017-10-31,1325,2018-08-09,282.0
340,2013-10-01,2014-03-16,2018-08-09,1607,2019-05-24,288.0
340,2013-10-01,2014-03-16,2019-05-24,1895,2020-01-31,252.0
340,2013-10-01,2014-03-16,2020-01-31,2147,2020-10-25,268.0
340,2013-10-01,2014-03-16,2020-10-25,2415,2021-05-23,210.0
340,2013-10-01,2014-03-16,2021-05-23,2625,2022-01-24,246.0
340,2013-10-01,2014-03-16,2022-01-24,2871,2022-08-19,207.0
340,2013-10-01,2014-03-16,2022-08-19,3078,2023-02-05,170.0
340,2013-10-01,2014-03-16,2023-02-05,3248,2023-08-23,199.0
341,2015-06-10,2015-09-15,2016-07-13,302,2017-07-08,360.0
341,2015-06-10,2015-09-15,2017-07-08,662,2018-07-04,361.0
341,2015-06-10,2015-09-15,2018-07-04,1023,2019-06-17,348.0
341,2015-06-10,2015-09-15,2019-06-17,1371,2020-03-21,278.0
341,2015-06-10,2015-09-15,2020-03-21,1649,2020-12-24,278.0
341,2015-06-10,2015-09-15,2020-12-24,1927,2021-09-10,260.0
341,2015-06-10,2015-09-15,2021-09-10,2187,2022-06-18,281.0
