设备编号,出厂日期,安装日期,故障日期,事件,观测结束日期,持续时间
100,2000-07-19,2000-08-20,2002-01-25,1,2002-01-25,523
100,2000-07-19,2000-08-20,2003-01-07,1,2003-01-07,870
100,2000-07-19,2000-08-20,2003-02-17,1,2003-02-17,911
100,2000-07-19,2000-08-20,2003-07-10,1,2003-07-10,1054
100,2000-07-19,2000-08-20,2003-10-15,1,2003-10-15,1151
100,2000-07-19,2000-08-20,2003-10-24,1,2003-10-24,1160
100,2000-07-19,2000-08-20,2004-01-27,1,2004-01-27,1255
100,2000-07-19,2000-08-20,2004-10-29,1,2004-10-29,1531
100,2000-07-19,2000-08-20,2005-03-13,1,2005-03-13,1666
100,2000-07-19,2000-08-20,2005-05-17,1,2005-05-17,1731
100,2000-07-19,2000-08-20,2005-08-31,1,2005-08-31,1837
100,2000-07-19,2000-08-20,2006-05-25,1,2006-05-25,2104
100,2000-07-19,2000-08-20,2006-12-09,1,2006-12-09,2302
100,2000-07-19,2000-08-20,2006-12-30,1,2006-12-30,2323
100,2000-07-19,2000-08-20,2007-05-15,1,2007-05-15,2459
100,2000-07-19,2000-08-20,2007-06-23,1,2007-06-23,2498
100,2000-07-19,2000-08-20,2009-05-13,1,2009-05-13,3188
100,2000-07-19,2000-08-20,2010-01-09,1,2010-01-09,3429
100,2000-07-19,2000-08-20,2010-01-24,1,2010-01-24,3444
100,2000-07-19,2000-08-20,2010-03-16,1,2010-03-16,3495
100,2000-07-19,2000-08-20,2010-03-30,1,2010-03-30,3509
100,2000-07-19,2000-08-20,2010-06-21,1,2010-06-21,3592
100,2000-07-19,2000-08-20,2011-04-28,1,2011-04-28,3903
100,2000-07-19,2000-08-20,2011-05-10,1,2011-05-10,3915
100,2000-07-19,2000-08-20,2011-06-11,1,2011-06-11,3947
100,2000-07-19,2000-08-20,2011-08-06,1,2011-08-06,4003
100,2000-07-19,2000-08-20,2012-01-29,1,2012-01-29,4179
100,2000-07-19,2000-08-20,2013-11-20,1,2013-11-20,4840
100,2000-07-19,2000-08-20,2014-09-27,1,2014-09-27,5151
100,2000-07-19,2000-08-20,2014-11-06,1,2014-11-06,5191
100,2000-07-19,2000-08-20,2015-06-16,1,2015-06-16,5413
100,2000-07-19,2000-08-20,2015-11-09,1,2015-11-09,5559
100,2000-07-19,2000-08-20,2016-03-09,1,2016-03-09,5680
100,2000-07-19,2000-08-20,2017-05-13,1,2017-05-13,6110
100,2000-07-19,2000-08-20,2017-10-19,1,2017-10-19,6269
100,2000-07-19,2000-08-20,2017-11-14,1,2017-11-14,6295
100,2000-07-19,2000-08-20,2017-12-16,1,2017-12-16,6327
100,2000-07-19,2000-08-20,2019-03-20,1,2019-03-20,6786
100,2000-07-19,2000-08-20,2019-04-04,1,2019-04-04,6801
100,2000-07-19,2000-08-20,2019-04-30,1,2019-04-30,6827
100,2000-07-19,2000-08-20,2019-11-06,1,2019-11-06,7017
100,2000-07-19,2000-08-20,2019-12-21,1,2019-12-21,7062
100,2000-07-19,2000-08-20,2020-10-30,1,2020-10-30,7376
